Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.22,4,0.1408740141939527337393401709,0.186256836766325,0.186256836766325,0.14156285417675,0.14156285417675,0.634210244897507,0.6456579607597860572291231800,0.4295153033092650572291231800,0.216142657450521,9.248367627510803622953297301,132.5555332888306959526547754,132.55553352238021120802103415,1819511000
12.23,4,0.1408530841879608603209851448,0.186215371967955,0.186215371967955,0.141541821828073,0.141541821828073,0.633918781719441,0.6453643151332543321224446208,0.4293024746622473321224446208,0.216061840471007,9.244161463620632535487775371,132.53795040113990006988327215,132.53795063212873154790174128,1821000000
12.24,4,0.1408321883333434287005204558,0.186173958876342,0.186173958876342,0.141520823797762,0.141520823797762,0.633627566008528,0.6450709199779383297394646206,0.4290897561942163297394646206,0.215981163783722,9.239958887463563040900829182,132.5203609418698965713993497,132.52036117029460557029484673,1822489000
12.25,4,0.1408113173069057731127948071,0.18613260486769,0.18613260486769,0.141499850717034,0.141499850717034,0.633336837556393,0.6447780150158825426734597802,0.4288773877829125426734597802,0.21590062723297,9.235763332804930349713436614,132.50280371893822187489743078,132.50280394480120774550563808,1823978000
12.26,4,0.1407904977123328714315783582,0.186091320281219,0.186091320281219,0.14147892931966,0.14147892931966,0.633046360976498,0.6444853661551640204127954886,0.4286651354921140204127954886,0.21582023066305,9.23157144652498908244657554,132.48526589145570389376051522,132.48526611475746717036059429,1825467000
12.27,4,0.1407697230481199764122769373,0.186050104651093,0.186050104651093,0.141458053072346,0.141458053072346,0.63275622326565,0.6441930601481777198399529103,0.4284530862299137198399529103,0.215739973918264,9.227384471260260775664246636,132.46771112688893484378939596,132.46771134762437083200385108,1826956000
12.28,4,0.1407489712948981964688167513,0.186008934423138,0.186008934423138,0.141437199848051,0.141437199848051,0.632466404787616,0.6439010757634637115782678266,0.4282412189205507115782678266,0.215659856842913,9.22320210289246750801649618,132.45016166633778874558558098,132.45016188450519148593184232,1828445000
12.29,4,0.1407282731698112640853152742,0.185967847320899,0.185967847320899,0.14141640051412,0.14141640051412,0.632177002512699,0.6436095123665747265345940840,0.4280296330852767265345940840,0.215579879281298,9.219025764728350483981279249,132.43263476428852666911825232,132.4326349798887822297846415,1829934000
12.30,4,0.1407076080940135334404905742,0.185926810690192,0.185926810690192,0.141395634391082,0.141395634391082,0.631887845916667,0.6433181975708255174401978311,0.4278181564931045174401978311,0.215500041077721,9.214852987510501942208642118,132.41510144050082294133836441,132.41510165353042483834494004,1831423000
12.31,4,0.1406869763993815358750974652,0.185885830021867,0.185885830021867,0.141374901812434,0.141374901812434,0.631599008741461,0.6430272053215472537264518485,0.4276068632450642537264518485,0.215420342076483,9.210684830427781999262585463,132.39757347245061959323706832,132.39757368290782530528861392,1832912000
