Time,Propellant mass (kg),Chamber pressure (Pa),Throat diameter (m),Nozzle inlet gamma,Nozzle efficiency,Exit static pressure (Pa),Area ratio
6.539999999999905,32.63962090686859,2608685.588234826,0.0432,1.2544,0.97,86217.53103975904,4.5
6.549999999999905,32.613439769665284,2608434.5842237202,0.0432,1.2544,0.97,86209.23531174328,4.5
6.559999999999905,32.58726115304463,2608183.4642063905,0.0432,1.2544,0.97,86200.93574970082,4.5
6.569999999999904,32.561085058171244,2607932.2281519864,0.0432,1.2544,0.97,86192.63235261204,4.5
6.579999999999904,32.53491148621007,2607680.876029165,0.0432,1.2544,0.97,86184.32511944105,4.5
6.589999999999904,32.50874043832635,2607429.407806248,0.0432,1.2544,0.97,86176.01404914088,4.5
6.599999999999904,32.48257191568567,2607177.8234509435,0.0432,1.2544,0.97,86167.69914064427,4.5
6.6099999999999035,32.45640591945392,2606926.1229306166,0.0432,1.2544,0.97,86159.38039287264,4.5
6.619999999999903,32.43024245079735,2606674.306212204,0.0432,1.2544,0.97,86151.05780473325,4.5
6.629999999999903,32.404081510882534,2606422.373262496,0.0432,1.2544,0.97,86142.7313751285,4.5
6.639999999999903,32.377923100876366,2606170.3240478123,0.0432,1.2544,0.97,86134.40110294522,4.5
6.649999999999903,32.3517672219461,2605918.158534037,0.0432,1.2544,0.97,86126.06698705594,4.5
6.659999999999902,32.32561387525932,2605665.8766868664,0.0432,1.2544,0.97,86117.72902632687,4.5
6.669999999999902,32.299463061983985,2605413.478471943,0.0432,1.2544,0.97,86109.3872196225,4.5
6.679999999999902,32.27331478328837,2605160.963854234,0.0432,1.2544,0.97,86101.04156578498,4.5
6.689999999999902,32.24716904034113,2604908.332798892,0.0432,1.2544,0.97,86092.69206366262,4.5
6.699999999999902,32.22102583431125,2604655.585270552,0.0432,1.2544,0.97,86084.33871208657,4.5
6.709999999999901,32.19488516636808,2604402.721233764,0.0432,1.2544,0.97,86075.98150988523,4.5
6.719999999999901,32.168747037681335,2604149.740652693,0.0432,1.2544,0.97,86067.62045587423,4.5
6.729999999999901,32.14261144942109,2603896.643491603,0.0432,1.2544,0.97,86059.25554887249,4.5
6.739999999999901,32.11647840275777,2603643.429714447,0.0432,1.2544,0.97,86050.88678768865,4.5
6.7499999999999005,32.09034789886217,2603390.0992847993,0.0432,1.2544,0.97,86042.51417111885,4.5
6.7599999999999,32.06421993890546,2603136.652166362,0.0432,1.2544,0.97,86034.13769796342,4.5
6.7699999999999,32.03809452405916,2602883.088322516,0.0432,1.2544,0.97,86025.7573670121,4.5
6.7799999999999,32.01197165549519,2602629.4077164205,0.0432,1.2544,0.97,86017.3731770473,4.5
6.7899999999999,31.985851334385785,2602375.6103113075,0.0432,1.2544,0.97,86008.9851268538,4.5
6.7999999999998995,31.959733561903608,2602121.6960701374,0.0432,1.2544,0.97,86000.59321520748,4.5
6.809999999999899,31.933618339221674,2601867.66495563,0.0432,1.2544,0.97,85992.19744087619,4.5
6.819999999999899,31.907505667513355,2601613.5169304875,0.0432,1.2544,0.97,85983.79780262723,4.5
6.829999999999899,31.881395547952437,2601359.251957197,0.0432,1.2544,0.97,85975.39429922083,4.5
6.839999999999899,31.855287981713047,2601104.869998217,0.0432,1.2544,0.97,85966.98692941619,4.5
6.849999999999898,31.82918296996971,2600850.3710159194,0.0432,1.2544,0.97,85958.57569196972,4.5
6.859999999999898,31.80308051389733,2600595.7549723713,0.0432,1.2544,0.97,85950.16058562772,4.5
6.869999999999898,31.77698061467118,2600341.0218296717,0.0432,1.2544,0.97,85941.74160913756,4.5
6.879999999999898,31.750883273466933,2600086.1715495684,0.0432,1.2544,0.97,85933.318761235,4.5
6.8899999999998975,31.724788491460632,2599831.204094099,0.0432,1.2544,0.97,85924.89204066538,4.5
6.899999999999897,31.69869626982871,2599576.119424851,0.0432,1.2544,0.97,85916.46144615916,4.5
6.909999999999897,31.67260660974798,2599320.917503395,0.0432,1.2544,0.97,85908.02697644621,4.5
6.919999999999897,31.64651951239565,2599065.5982913245,0.0432,1.2544,0.97,85899.58863025723,4.5
6.929999999999897,31.62043497894931,2598810.1617497983,0.0432,1.2544,0.97,85891.1464063085,4.5
6.9399999999998965,31.59435301058694,2598554.6078401725,0.0432,1.2544,0.97,85882.70030332281,4.5
6.949999999999896,31.568273608486916,2598298.936523644,0.0432,1.2544,0.97,85874.25032001773,4.5
6.959999999999896,31.542196773827992,2598043.1477611586,0.0432,1.2544,0.97,85865.79645510252,4.5
6.969999999999896,31.516122507789326,2597787.241513788,0.0432,1.2544,0.97,85857.33870729058,4.5
6.979999999999896,31.490050811550464,2597531.2177422508,0.0432,1.2544,0.97,85848.87707528364,4.5
6.989999999999895,31.46398168629135,2597275.0764073166,0.0432,1.2544,0.97,85840.41155778516,4.5
6.999999999999895,31.43791513319232,2597018.81746966,0.0432,1.2544,0.97,85831.94215349542,4.5
7.009999999999895,31.411851153434107,2596762.4408896784,0.0432,1.2544,0.97,85823.4688611055,4.5
7.019999999999895,31.385789748197833,2596505.946627923,0.0432,1.2544,0.97,85814.99167931167,4.5
7.0299999999998946,31.359730918665036,2596249.334644792,0.0432,1.2544,0.97,85806.51060680507,4.5
7.039999999999894,31.333674666017636,2595992.6049004546,0.0432,1.2544,0.97,85798.02564226926,4.5
7.049999999999894,31.307620991437965,2595735.7573549584,0.0432,1.2544,0.97,85789.53678438382,4.5
7.059999999999894,31.28156989610875,2595478.7919683387,0.0432,1.2544,0.97,85781.04403182791,4.5
7.069999999999894,31.25552138121312,2595221.708700667,0.0432,1.2544,0.97,85772.54738328191,4.5
7.0799999999998935,31.229475447934615,2594964.5075118006,0.0432,1.2544,0.97,85764.04683741905,4.5
7.089999999999893,31.20343209745716,2594707.1883612764,0.0432,1.2544,0.97,85755.54239290205,4.5
7.099999999999893,31.177391330965108,2594449.751209019,0.0432,1.2544,0.97,85747.0340484064,4.5
7.109999999999893,31.151353149643207,2594192.196014258,0.0432,1.2544,0.97,85738.52180258464,4.5
7.119999999999893,31.12531755467661,2593934.5227367748,0.0432,1.2544,0.97,85730.00565410752,4.5
7.129999999999892,31.099284547250882,2593676.7313357205,0.0432,1.2544,0.97,85721.48560162498,4.5
7.139999999999892,31.07325412855199,2593418.8217704,0.0432,1.2544,0.97,85712.96164379205,4.5
7.149999999999892,31.047226299766326,2593160.7939999956,0.0432,1.2544,0.97,85704.4337792597,4.5
7.159999999999892,31.02120106208068,2592902.647983546,0.0432,1.2544,0.97,85695.90200667415,4.5
7.169999999999892,30.995178416682254,2592644.383680066,0.0432,1.2544,0.97,85687.36632468083,4.5
7.179999999999891,30.969158364758673,2592386.001048404,0.0432,1.2544,0.97,85678.82673191965,4.5
7.189999999999891,30.943140907497963,2592127.5000472707,0.0432,1.2544,0.97,85670.28322702603,4.5
7.199999999999891,30.91712604608857,2591868.880635477,0.0432,1.2544,0.97,85661.73580863864,4.5
7.209999999999891,30.891113781719362,2591610.1427716054,0.0432,1.2544,0.97,85653.18447538863,4.5
7.2199999999998905,30.865104115579616,2591351.2864141306,0.0432,1.2544,0.97,85644.62922590357,4.5
7.22999999999989,30.839097048859024,2591092.311521392,0.0432,1.2544,0.97,85636.07005880657,4.5
7.23999999999989,30.813092582747707,2590833.2180515886,0.0432,1.2544,0.97,85627.50697271613,4.5
7.24999999999989,30.787090718436197,2590574.0059632463,0.0432,1.2544,0.97,85618.93996626149,4.5
7.25999999999989,30.76109145711545,2590314.6752141104,0.0432,1.2544,0.97,85610.36903804613,4.5
7.269999999999889,30.735094799976842,2590055.225762503,0.0432,1.2544,0.97,85601.79418669261,4.5
7.279999999999889,30.709100748212176,2589795.6575660943,0.0432,1.2544,0.97,85593.21541080189,4.5
7.289999999999889,30.683109303013673,2589535.970582763,0.0432,1.2544,0.97,85584.63270898188,4.5
7.299999999999889,30.65712046557397,2589276.16477043,0.0432,1.2544,0.97,85576.04607984184,4.5
7.309999999999889,30.631134237086155,2589016.240086467,0.0432,1.2544,0.97,85567.45552197291,4.5
7.319999999999888,30.605150618743718,2588756.1964884126,0.0432,1.2544,0.97,85558.86103397171,4.5
7.329999999999888,30.57916961174059,2588496.0339338817,0.0432,1.2544,0.97,85550.26261443745,4.5
7.339999999999888,30.553191217271113,2588235.7523801383,0.0432,1.2544,0.97,85541.66026195766,4.5
7.349999999999888,30.527215436530085,2587975.351784414,0.0432,1.2544,0.97,85533.05397511885,4.5
7.3599999999998875,30.501242270712716,2587714.832103768,0.0432,1.2544,0.97,85524.4437525018,4.5
7.369999999999887,30.47527172101465,2587454.193295348,0.0432,1.2544,0.97,85515.82959269026,4.5
7.379999999999887,30.44930378863196,2587193.4353159717,0.0432,1.2544,0.97,85507.21149425703,4.5
7.389999999999887,30.42333847476116,2586932.5581227504,0.0432,1.2544,0.97,85498.58945578465,4.5
7.399999999999887,30.39737578059919,2586671.5616721264,0.0432,1.2544,0.97,85489.96347583352,4.5
7.4099999999998865,30.371415707343438,2586410.4459209815,0.0432,1.2544,0.97,85481.33355297855,4.5
7.419999999999886,30.345458256191716,2586149.210825692,0.0432,1.2544,0.97,85472.699685778,4.5
7.429999999999886,30.319503428342273,2585887.8563429057,0.0432,1.2544,0.97,85464.06187279908,4.5
7.439999999999886,30.293551224993802,2585626.3824289464,0.0432,1.2544,0.97,85455.42011259825,4.5
7.449999999999886,30.267601647345433,2585364.78903997,0.0432,1.2544,0.97,85446.77440372648,4.5
7.459999999999885,30.241654696596733,2585103.076132241,0.0432,1.2544,0.97,85438.12474473829,4.5
7.469999999999885,30.21571037394772,2584841.243661674,0.0432,1.2544,0.97,85429.47113417667,4.5
7.479999999999885,30.189768680598835,2584579.2915844745,0.0432,1.2544,0.97,85420.81357059417,4.5
7.489999999999885,30.16382961775098,2584317.2198564233,0.0432,1.2544,0.97,85412.15205252936,4.5
7.4999999999998845,30.137893186605496,2584055.0284332912,0.0432,1.2544,0.97,85403.48657852046,4.5
7.509999999999884,30.111959388364163,2583792.717270641,0.0432,1.2544,0.97,85394.8171470988,4.5
7.519999999999884,30.08602822422921,2583530.286324181,0.0432,1.2544,0.97,85386.14375680053,4.5
7.529999999999884,30.06009969540332,2583267.735549355,0.0432,1.2544,0.97,85377.46640615308,4.5
7.539999999999884,30.034173803089615,2583005.064901638,0.0432,1.2544,0.97,85368.78509368487,4.5
7.5499999999998835,30.008250548491667,2582742.274336181,0.0432,1.2544,0.97,85360.09981791365,4.5
7.559999999999883,29.9823299328135,2582479.3638082016,0.0432,1.2544,0.97,85351.41057735933,4.5
7.569999999999883,29.95641195725959,2582216.333272688,0.0432,1.2544,0.97,85342.71737053429,4.5
7.579999999999883,29.930496623034863,2581953.1826848765,0.0432,1.2544,0.97,85334.02019595905,4.5
7.589999999999883,29.9045839313447,2581689.9119993676,0.0432,1.2544,0.97,85325.31905213319,4.5
7.599999999999882,29.87867388339493,2581426.521171168,0.0432,1.2544,0.97,85316.61393756962,4.5
7.609999999999882,29.852766480391846,2581163.0101548075,0.0432,1.2544,0.97,85307.90485076558,4.5
7.619999999999882,29.826861723542187,2580899.378904945,0.0432,1.2544,0.97,85299.19179022254,4.5
7.629999999999882,29.80095961405316,2580635.627376097,0.0432,1.2544,0.97,85290.47475443722,4.5
7.6399999999998816,29.775060153132415,2580371.755522652,0.0432,1.2544,0.97,85281.75374190223,4.5
7.649999999999881,29.749163341988076,2580107.763298737,0.0432,1.2544,0.97,85273.02875110137,4.5
7.659999999999881,29.72326918182872,2579843.65065874,0.0432,1.2544,0.97,85264.29978052722,4.5
7.669999999999881,29.69737767386338,2579579.4175566337,0.0432,1.2544,0.97,85255.56682865853,4.5
7.679999999999881,29.671488819301565,2579315.0639463677,0.0432,1.2544,0.97,85246.82989397335,4.5
7.6899999999998805,29.64560261935323,2579050.5897819297,0.0432,1.2544,0.97,85238.08897495095,4.5
7.69999999999988,29.619719075228808,2578785.9950169954,0.0432,1.2544,0.97,85229.34407006032,4.5
7.70999999999988,29.593838188139188,2578521.279605397,0.0432,1.2544,0.97,85220.5951777756,4.5
7.71999999999988,29.567959959295727,2578256.443500589,0.0432,1.2544,0.97,85211.84229655843,4.5
7.72999999999988,29.54208438991025,2577991.4866559943,0.0432,1.2544,0.97,85203.08542486947,4.5
7.739999999999879,29.516211481195057,2577726.409025198,0.0432,1.2544,0.97,85194.32456117465,4.5
