,time,x,y,z,v_x,v_y,v_z
200,24.4409323371481,-1.6138817572386391e-12,-20.964285449889267,10150.64179351097,-1.1035191959886791e-13,-1.2554124763492176,538.7094121703998
201,24.560507654451104,-1.6270748617161113e-12,-21.203363395020364,10214.941959877498,-1.1031399078847941e-13,-1.2582821263010033,536.7690780561081
202,24.680082971754107,-1.6402633759189783e-12,-21.443342153542876,10279.00996785333,-1.1027524497736132e-13,-1.2611197620633843,534.8268996275683
203,24.731097638045636,-1.6458886033021175e-12,-21.545997547063983,10306.272755211778,-1.1025841220713696e-13,-1.2623200073789522,533.9974812476551
204,24.756945236396835,-1.6487384079032915e-12,-21.598071969743614,10320.069835994755,-1.1024985837970495e-13,-1.2629262757642965,533.5772698841322
205,24.765983460892627,-1.6497348572992292e-12,-21.616290854601544,10324.891748704258,-1.1024682909765768e-13,-1.2631375867809747,533.4301733120362
206,24.769874602065475,-1.650163840632922e-12,-21.6241360232895,10326.967270972216,-1.1024546466260509e-13,-1.2632278324017494,533.3665586239454
207,24.77376574323832,-1.6505928083685803e-12,-21.631982012457225,10329.042495139916,-1.1023849830487057e-13,-1.263252981506251,533.275413871284
208,24.777284429936834,-1.6509806915181355e-12,-21.639077573508896,10330.918771217915,-1.1023191232387699e-13,-1.2632723699619215,533.1915929541921
209,24.80102889047863,-1.6535975619038176e-12,-21.686973518353795,10343.572370317053,-1.1018755591601915e-13,-1.2634035643728234,532.6265757431727
210,25.038473495896586,-1.6797090097473228e-12,-22.167307674140012,10469.375319095672,-1.0975200642935391e-13,-1.2647491068297156,527.0344887441986
211,25.65045883193628,-1.7465464889189508e-12,-23.41678421099627,10787.610341412257,-1.0869226198114332e-13,-1.2684776778057483,513.0857167175539
212,26.178752145157773,-1.8037427841308802e-12,-24.508585229564595,11055.601038550942,-1.078504715482505e-13,-1.2719705799883456,501.5442354923891
213,26.707045458379266,-2.488768859485895e-12,-25.612512454297175,11317.611984283007,-1.3431168041824952e-13,-1.2757496598676488,490.4469148501406
